dados_google_querodelivery
3 de Maio de 2022 - 31 de Maio de 2022
Campanha,Tipo de campanha,Dia,Cidade (local geográfico),Código da moeda,Cliques,Impr.,CTR,CPC médio,Custo,Conversões,Custo / conv.,Taxa de conv.
[download]Manutencao_Marketing_geral,App,2022-06-03,Simão Dias,BRL,13,83,"15,66%","0,21","2,67","9,00","0,30","25,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Garanhuns,BRL,0,5,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-04,Jequié,BRL,8,342,"2,34%","0,09","0,68","2,00","0,34","15,38%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Igarassu,BRL,1,143,"0,70%","0,12","0,12","1,00","0,12","50,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Jandira,BRL,0,97,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-06,Palmeira dos Índios,BRL,0,4,"0,00%", --,"0,05","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Paulo Afonso,BRL,0,10,"0,00%", --,"0,05","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Teixeira de Freitas,BRL,1,196,"0,51%","0,35","0,35","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Seabra,BRL,0,7,"0,00%", --,"0,05","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Lajedo,BRL,2,34,"5,88%","0,22","0,45","1,00","0,45","33,33%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Dias d'Ávila,BRL,3,70,"4,29%","0,36","1,09","2,00","0,55","50,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Tucuruí,BRL,1,108,"0,93%","0,32","0,32","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Toritama,BRL,0,1,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-05,Itabaiana,BRL,66,291,"22,68%","0,25","16,57","62,00","0,27","56,36%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Sousa,BRL,19,253,"7,51%","0,37","7,00","22,00","0,32","26,83%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Pilar,BRL,5,66,"7,58%","0,09","0,47","3,00","0,16","16,67%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Santo Antônio de Jesus,BRL,8,282,"2,84%","0,36","2,90","6,00","0,48","17,14%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Currais Novos,BRL,2,120,"1,67%","0,17","0,34","1,00","0,34","33,33%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Guarabira,BRL,4,148,"2,70%","0,10","0,39","2,00","0,19","28,57%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Feira de Santana,BRL,9,894,"1,01%","0,13","1,17","2,00","0,58","10,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Nossa Senhora do Socorro,BRL,13,370,"3,51%","0,11","1,40","6,00","0,23","40,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Guaratinguetá,BRL,1,4,"25,00%","0,08","0,08","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Farroupilha,BRL,0,84,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-02,Cascavel,BRL,5,74,"6,76%","0,11","0,55","3,00","0,18","17,65%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Pilar,BRL,4,37,"10,81%","0,11","0,45","3,00","0,15","33,33%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Guaratinguetá,BRL,4,125,"3,20%","0,22","0,88","2,00","0,44","33,33%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Juazeiro,BRL,4,212,"1,89%","0,30","1,20","3,00","0,40","27,27%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Picos,BRL,18,259,"6,95%","0,28","4,99","10,00","0,50","26,32%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Abreu e Lima,BRL,3,119,"2,52%","0,29","0,86","3,00","0,29","17,65%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Espírito Santo do Pinhal,BRL,1,40,"2,50%","0,28","0,28","1,00","0,28","12,50%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Dias d'Ávila,BRL,2,99,"2,02%","0,15","0,29","1,00","0,29","50,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Goiana,BRL,5,137,"3,65%","0,45","2,26","3,00","0,75","20,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Gravatá,BRL,2,136,"1,47%","0,42","0,83","1,00","0,83","3,33%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Araras,BRL,4,158,"2,53%","0,14","0,54","1,00","0,54","25,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Cascavel,BRL,4,75,"5,33%","0,21","0,84","2,00","0,42","12,50%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Farroupilha,BRL,1,44,"2,27%","0,04","0,04","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Seabra,BRL,8,91,"8,79%","0,08","0,67","7,00","0,10","23,33%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Arapiraca,BRL,1,21,"4,76%","0,48","0,48","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Pesqueira,BRL,1,70,"1,43%","0,19","0,19","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Carpina,BRL,10,225,"4,44%","0,19","1,92","8,00","0,24","22,22%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Arcoverde,BRL,10,215,"4,65%","0,17","1,66","13,00","0,13","20,63%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Escada,BRL,1,47,"2,13%","0,31","0,31","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Itapetinga,BRL,14,141,"9,93%","0,18","2,45","6,00","0,41","26,09%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Gravatá,BRL,4,170,"2,35%","0,37","1,49","3,00","0,50","9,09%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Farroupilha,BRL,3,32,"9,38%","0,21","0,62","1,00","0,62","20,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Surubim,BRL,2,83,"2,41%","0,25","0,51","2,00","0,25","25,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Serrinha,BRL,29,249,"11,65%","0,16","4,52","21,00","0,22","31,34%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Belo Jardim,BRL,14,200,"7,00%","0,26","3,67","14,00","0,26","27,45%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Senhor do Bonfim,BRL,2,60,"3,33%","0,26","0,52","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Mococa,BRL,2,68,"2,94%","0,11","0,22","1,00","0,22","12,50%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Moreno,BRL,0,34,"0,00%", --,"0,01","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Vinhedo,BRL,0,35,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-03,Atalaia,BRL,2,13,"15,38%","0,10","0,21","2,00","0,10","40,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Arapiraca,BRL,22,547,"4,02%","0,27","6,00","13,00","0,46","19,40%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Teixeira de Freitas,BRL,3,232,"1,29%","0,13","0,40","2,00","0,20","66,67%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Tobias Barreto,BRL,1,7,"14,29%","0,12","0,12","1,00","0,12","16,67%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Serra Talhada,BRL,0,20,"0,00%", --,"0,15","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Paulista,BRL,10,746,"1,34%","0,09","0,87","3,00","0,29","25,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Santa Inês,BRL,8,109,"7,34%","0,22","1,76","5,00","0,35","23,81%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Paudalho,BRL,0,20,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-02,Madre de Deus,BRL,0,21,"0,00%", --,"0,03","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Picos,BRL,14,245,"5,71%","0,12","1,72","6,00","0,29","15,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Sousa,BRL,30,312,"9,62%","0,21","6,38","26,00","0,25","31,71%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Vinhedo,BRL,0,37,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-05,Rolândia,BRL,0,63,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-05,Salgueiro,BRL,12,148,"8,11%","0,25","2,96","12,00","0,25","18,75%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Paulo Afonso,BRL,16,306,"5,23%","0,25","4,08","18,00","0,23","26,87%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Iguatu,BRL,1,8,"12,50%","0,23","0,23","1,00","0,23","33,33%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Belo Jardim,BRL,1,16,"6,25%","0,17","0,17","1,00","0,17","25,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Pojuca,BRL,21,98,"21,43%","0,10","2,12","17,00","0,12","47,22%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Patos,BRL,1,27,"3,70%","0,85","0,85","1,00","0,85","11,11%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Icó,BRL,0,97,"0,00%", --,"0,02","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Itaberaba,BRL,7,115,"6,09%","0,20","1,42","5,00","0,28","23,81%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Moreno,BRL,1,39,"2,56%","0,37","0,37","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Atalaia,BRL,1,8,"12,50%","0,06","0,06","1,00","0,06","100,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Itapetinga,BRL,4,94,"4,26%","0,30","1,20","3,00","0,40","37,50%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Bezerros,BRL,3,82,"3,66%","0,16","0,47","2,00","0,24","66,67%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Rolândia,BRL,2,59,"3,39%","0,09","0,18","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Jandira,BRL,0,7,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-05,Patos,BRL,33,396,"8,33%","0,33","10,83","30,00","0,36","25,86%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Recife,BRL,14,718,"1,95%","0,26","3,59","9,00","0,40","29,03%"
[download]Manutencao_Marketing_geral,App,2022-06-05,São Miguel dos Campos,BRL,3,52,"5,77%","0,35","1,05","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Currais Novos,BRL,0,3,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-04,Igarassu,BRL,4,141,"2,84%","0,21","0,83","1,00","0,83","16,67%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Guarabira,BRL,0,9,"0,00%", --,"0,04","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Estância,BRL,38,307,"12,38%","0,20","7,50","27,00","0,28","31,40%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Igarassu,BRL,1,91,"1,10%","0,15","0,15","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Seabra,BRL,9,66,"13,64%","0,08","0,74","7,00","0,11","22,58%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Itabaiana,BRL,40,370,"10,81%","0,18","7,02","35,00","0,20","30,43%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Cascavel,BRL,3,92,"3,26%","0,24","0,72","3,00","0,24","17,65%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Simões Filho,BRL,3,199,"1,51%","0,14","0,43","2,00","0,21","28,57%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Caruaru,BRL,13,763,"1,70%","0,07","0,96","4,00","0,24","23,53%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Estância,BRL,27,247,"10,93%","0,23","6,25","20,00","0,31","24,10%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Simão Dias,BRL,0,7,"0,00%", --,"0,09","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Escada,BRL,0,25,"0,00%", --,"0,03","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Catolé do Rocha,BRL,0,2,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-06,Santa Rita,BRL,0,16,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-05,Candeias,BRL,8,138,"5,80%","0,24","1,90","8,00","0,24","25,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Santa Cruz do Capibaribe,BRL,38,367,"10,35%","0,16","5,98","31,00","0,19","26,27%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Garanhuns,BRL,9,211,"4,27%","0,12","1,12","1,00","1,12","6,25%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Itaberaba,BRL,5,95,"5,26%","0,34","1,69","4,00","0,42","26,67%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Itanhaém,BRL,0,5,"0,00%", --,"0,03","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-06,Candeias,BRL,0,7,"0,00%", --,"0,04","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Picos,BRL,7,276,"2,54%","0,17","1,18","6,00","0,20","24,00%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Guaratinguetá,BRL,6,215,"2,79%","0,11","0,64","3,00","0,21","37,50%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Tianguá,BRL,0,2,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-03,Lajedo,BRL,1,28,"3,57%","0,22","0,22","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Santo Antônio de Jesus,BRL,18,280,"6,43%","0,22","3,98","12,00","0,33","24,49%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Abreu e Lima,BRL,1,9,"11,11%","0,10","0,10","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Petrolina,BRL,7,447,"1,57%","0,39","2,74","3,00","0,91","18,75%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Paulo Afonso,BRL,21,298,"7,05%","0,23","4,74","17,00","0,28","25,37%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Penedo,BRL,0,107,"0,00%", --,"0,04","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Patos,BRL,38,493,"7,71%","0,26","10,02","32,00","0,31","27,35%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Icó,BRL,0,5,"0,00%", --,"0,01","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-05,Simão Dias,BRL,18,85,"21,18%","0,12","2,10","14,00","0,15","38,89%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Aracaju,BRL,13,924,"1,41%","0,29","3,79","4,00","0,95","8,89%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Vitória de Santo Antão,BRL,0,15,"0,00%", --,"0,08","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Tucuruí,BRL,1,95,"1,05%","0,24","0,24","1,00","0,24","50,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Candeias,BRL,12,125,"9,60%","0,17","2,02","7,00","0,29","18,92%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Araripina,BRL,27,195,"13,85%","0,21","5,64","22,00","0,26","19,82%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Cambé,BRL,1,131,"0,76%","0,13","0,13","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,São Cristóvão,BRL,4,127,"3,15%","0,09","0,37","3,00","0,12","20,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Eunápolis,BRL,5,116,"4,31%","0,15","0,77","3,00","0,26","50,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Caicó,BRL,0,3,"0,00%", --,"0,03","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Pirassununga,BRL,1,67,"1,49%","0,20","0,20","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Belo Jardim,BRL,8,195,"4,10%","0,32","2,53","10,00","0,25","15,38%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Salto de Pirapora,BRL,0,5,"0,00%", --,"0,00","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Bezerros,BRL,2,101,"1,98%","0,12","0,25","1,00","0,25","50,00%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Santo Antônio de Jesus,BRL,17,269,"6,32%","0,21","3,60","15,00","0,24","25,42%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Vitória de Santo Antão,BRL,16,252,"6,35%","0,24","3,85","10,00","0,38","18,52%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Salgueiro,BRL,20,183,"10,93%","0,18","3,53","15,00","0,24","25,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Serra Talhada,BRL,63,416,"15,14%","0,27","16,71","47,00","0,36","27,65%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Paulo Afonso,BRL,20,281,"7,12%","0,17","3,47","21,00","0,17","28,77%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Lagarto,BRL,77,437,"17,62%","0,31","24,01","59,00","0,41","41,84%"
[download]Manutencao_Marketing_geral,App,2022-06-04,São Cristóvão,BRL,6,103,"5,83%","0,11","0,69","4,00","0,17","44,44%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Dias d'Ávila,BRL,0,7,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-03,Eunápolis,BRL,10,152,"6,58%","0,11","1,12","5,00","0,22","35,71%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Toritama,BRL,1,45,"2,22%","0,78","0,78","1,00","0,78","4,55%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Patos,BRL,29,418,"6,94%","0,22","6,26","22,00","0,28","20,56%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Currais Novos,BRL,1,100,"1,00%","0,08","0,08","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Feira de Santana,BRL,16,877,"1,82%","0,19","3,08","4,00","0,77","18,18%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Pombal,BRL,0,2,"0,00%", --,"0,03","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Serrinha,BRL,14,227,"6,17%","0,27","3,73","11,00","0,34","21,57%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Atalaia,BRL,0,8,"0,00%", --,"0,01","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Aparecida,BRL,1,15,"6,67%","0,03","0,03","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Vinhedo,BRL,0,36,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-04,Queimadas,BRL,0,7,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-01,Caruaru,BRL,10,403,"2,48%","0,17","1,72","2,00","0,86","16,67%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Senhor do Bonfim,BRL,5,91,"5,49%","0,16","0,81","4,00","0,20","57,14%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Catu,BRL,7,70,"10,00%","0,25","1,78","6,00","0,30","42,86%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Pilar,BRL,6,68,"8,82%","0,20","1,20","5,00","0,24","38,46%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Valença,BRL,4,123,"3,25%","0,37","1,49","2,00","0,74","9,52%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Surubim,BRL,1,2,"50,00%","0,42","0,42","1,00","0,42","100,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Arcoverde,BRL,27,215,"12,56%","0,20","5,50","19,00","0,29","27,14%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Aracaju,BRL,18,1.191,"1,51%","0,23","4,07","8,00","0,51","25,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Pesqueira,BRL,1,71,"1,41%","0,78","0,78","1,00","0,78","12,50%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Leme,BRL,0,114,"0,00%", --,"0,04","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Itapevi,BRL,0,6,"0,00%", --,"0,00","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Escada,BRL,1,40,"2,50%","0,47","0,47","1,00","0,47","33,33%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Cabedelo,BRL,0,72,"0,00%", --,"0,03","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Juazeiro,BRL,4,115,"3,48%","0,12","0,47","3,00","0,16","60,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Palmeira dos Índios,BRL,17,156,"10,90%","0,32","5,47","15,00","0,36","26,79%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Vitória de Santo Antão,BRL,6,241,"2,49%","0,21","1,23","5,00","0,25","13,89%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Santana do Ipanema,BRL,9,96,"9,38%","0,20","1,84","8,00","0,23","24,24%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Dias d'Ávila,BRL,5,76,"6,58%","0,13","0,63","2,00","0,31","33,33%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Penedo,BRL,0,87,"0,00%", --,"0,04","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Farroupilha,BRL,0,5,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-06,Brumado,BRL,0,2,"0,00%", --,"0,01","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Ipirá,BRL,7,76,"9,21%","0,11","0,77","6,00","0,13","28,57%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Petrolina,BRL,9,608,"1,48%","0,37","3,33","5,00","0,67","21,74%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Vitória de Santo Antão,BRL,14,294,"4,76%","0,30","4,16","10,00","0,42","17,86%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Pilar,BRL,0,1,"0,00%", --,"0,00","0,00", --,0
[download]Manutencao_Marketing_geral,App,2022-06-01,Simão Dias,BRL,7,87,"8,05%","0,23","1,58","5,00","0,32","16,13%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Gravatá,BRL,3,158,"1,90%","0,48","1,43","4,00","0,36","10,26%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Abreu e Lima,BRL,10,171,"5,85%","0,16","1,57","5,00","0,31","16,13%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Tobias Barreto,BRL,37,258,"14,34%","0,13","4,91","23,00","0,21","30,26%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Carpina,BRL,0,18,"0,00%", --,"0,11","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-03,São Miguel dos Campos,BRL,2,54,"3,70%","0,11","0,23","2,00","0,11","100,00%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Guarabira,BRL,2,129,"1,55%","0,13","0,27","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Cabedelo,BRL,3,76,"3,95%","0,02","0,07","1,00","0,07","33,33%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Recife,BRL,24,1.011,"2,37%","0,22","5,37","12,00","0,45","30,77%"
[download]Manutencao_Marketing_geral,App,2022-06-03,Salgueiro,BRL,17,177,"9,60%","0,17","2,93","14,00","0,21","20,90%"
[download]Manutencao_Marketing_geral,App,2022-06-04,Petrolina,BRL,6,620,"0,97%","0,31","1,85","2,00","0,92","11,11%"
[download]Manutencao_Marketing_geral,App,2022-06-02,Tobias Barreto,BRL,19,265,"7,17%","0,16","3,10","15,00","0,21","18,75%"
[download]Manutencao_Marketing_geral,App,2022-06-05,Cascavel,BRL,5,76,"6,58%","0,24","1,21","3,00","0,40","15,79%"
[download]Manutencao_Marketing_geral,App,2022-06-06,Cajazeiras,BRL,0,12,"0,00%", --,"0,14","0,00", --,"0,00%"
[download]Manutencao_Marketing_geral,App,2022-06-01,Monteiro,BRL,8,92,"8,70%","0,11","0,91","7,00","0,13","41,18%"
